name,image_path
money-mouth face in Windows style,Windows28.jpg
hugging face in Windows style,Windows29.jpg
face with hand over mouth in Windows style,Windows30.jpg
shushing face in Windows style,Windows31.jpg
thinking face in Windows style,Windows32.jpg
zipper-mouth face in Windows style,Windows33.jpg
face with raised eyebrow in Windows style,Windows34.jpg
neutral face in Windows style,Windows35.jpg
expressionless face in Windows style,Windows36.jpg
face without mouth in Windows style,Windows37.jpg
face in clouds in Windows style,Windows38.jpg
smirking face in Windows style,Windows39.jpg
unamused face in Windows style,Windows40.jpg
face with rolling eyes in Windows style,Windows41.jpg
grimacing face in Windows style,Windows42.jpg
face exhaling in Windows style,Windows43.jpg
lying face in Windows style,Windows44.jpg
relieved face in Windows style,Windows45.jpg
pensive face in Windows style,Windows46.jpg
sleepy face in Windows style,Windows47.jpg
drooling face in Windows style,Windows48.jpg
sleeping face in Windows style,Windows49.jpg
face with medical mask in Windows style,Windows50.jpg
face with thermometer in Windows style,Windows51.jpg
face with head-bandage in Windows style,Windows52.jpg
nauseated face in Windows style,Windows53.jpg
face vomiting in Windows style,Windows54.jpg
sneezing face in Windows style,Windows55.jpg
hot face in Windows style,Windows56.jpg
cold face in Windows style,Windows57.jpg
woozy face in Windows style,Windows58.jpg
knocked-out face in Windows style,Windows59.jpg
face with spiral eyes in Windows style,Windows60.jpg
exploding head in Windows style,Windows61.jpg
cowboy hat face in Windows style,Windows62.jpg
partying face in Windows style,Windows63.jpg
smiling face with sunglasses in Windows style,Windows65.jpg
nerd face in Windows style,Windows66.jpg
face with monocle in Windows style,Windows67.jpg
confused face in Windows style,Windows68.jpg
worried face in Windows style,Windows69.jpg
slightly frowning face in Windows style,Windows70.jpg
frowning face in Windows style,Windows71.jpg
face with open mouth in Windows style,Windows72.jpg
hushed face in Windows style,Windows73.jpg
astonished face in Windows style,Windows74.jpg
flushed face in Windows style,Windows75.jpg
pleading face in Windows style,Windows76.jpg
frowning face with open mouth in Windows style,Windows77.jpg
anguished face in Windows style,Windows78.jpg
fearful face in Windows style,Windows79.jpg
anxious face with sweat in Windows style,Windows80.jpg
sad but relieved face in Windows style,Windows81.jpg
crying face in Windows style,Windows82.jpg
loudly crying face in Windows style,Windows83.jpg
face screaming in fear in Windows style,Windows84.jpg
confounded face in Windows style,Windows85.jpg
persevering face in Windows style,Windows86.jpg
disappointed face in Windows style,Windows87.jpg
downcast face with sweat in Windows style,Windows88.jpg
weary face in Windows style,Windows89.jpg
tired face in Windows style,Windows90.jpg
yawning face in Windows style,Windows91.jpg
face with steam from nose in Windows style,Windows92.jpg
pouting face in Windows style,Windows93.jpg
angry face in Windows style,Windows94.jpg
face with symbols on mouth in Windows style,Windows95.jpg
smiling face with horns in Windows style,Windows96.jpg
angry face with horns in Windows style,Windows97.jpg
skull in Windows style,Windows98.jpg
skull and crossbones in Windows style,Windows99.jpg
pile of poo in Windows style,Windows100.jpg
clown face in Windows style,Windows101.jpg
ogre in Windows style,Windows102.jpg
